truth,trial,seed,initial_state,rate_log_beta_over_log_alpha,log_inverse_alpha,log_inverse_beta,p_test_crossing,q_test_crossing,stopping_time,decision,error
P,69,260627656,4,2.0,320.0,640.0,,2656,2656,P,False
P,69,260627656,4,0.5,640.0,320.0,,1440,1440,P,False
P,69,260627656,4,1.0,640.0,640.0,,2656,2656,P,False
P,69,260627656,4,2.0,640.0,1280.0,,5115,5115,P,False
P,69,260627656,4,0.5,1280.0,640.0,,2656,2656,P,False
P,69,260627656,4,1.0,1280.0,1280.0,,5115,5115,P,False
P,69,260627656,4,2.0,1280.0,2560.0,,10061,10061,P,False
P,69,260627656,4,0.5,2560.0,1280.0,,5115,5115,P,False
P,69,260627656,4,1.0,2560.0,2560.0,,10061,10061,P,False
P,69,260627656,4,2.0,2560.0,5120.0,,19771,19771,P,False
P,69,260627656,4,0.5,5120.0,2560.0,,10061,10061,P,False
P,69,260627656,4,1.0,5120.0,5120.0,,19771,19771,P,False
P,69,260627656,4,2.0,5120.0,10240.0,,39558,39558,P,False
P,70,260627657,0,0.5,320.0,160.0,,833,833,P,False
P,70,260627657,0,1.0,320.0,320.0,,1509,1509,P,False
P,70,260627657,0,2.0,320.0,640.0,,2681,2681,P,False
P,70,260627657,0,0.5,640.0,320.0,,1509,1509,P,False
P,70,260627657,0,1.0,640.0,640.0,,2681,2681,P,False
P,70,260627657,0,2.0,640.0,1280.0,,5258,5258,P,False
P,70,260627657,0,0.5,1280.0,640.0,,2681,2681,P,False
P,70,260627657,0,1.0,1280.0,1280.0,,5258,5258,P,False
P,70,260627657,0,2.0,1280.0,2560.0,,10181,10181,P,False
P,70,260627657,0,0.5,2560.0,1280.0,,5258,5258,P,False
P,70,260627657,0,1.0,2560.0,2560.0,,10181,10181,P,False
P,70,260627657,0,2.0,2560.0,5120.0,,20060,20060,P,False
P,70,260627657,0,0.5,5120.0,2560.0,,10181,10181,P,False
P,70,260627657,0,1.0,5120.0,5120.0,,20060,20060,P,False
P,70,260627657,0,2.0,5120.0,10240.0,,39390,39390,P,False
P,71,260627658,1,0.5,320.0,160.0,,902,902,P,False
P,71,260627658,1,1.0,320.0,320.0,,1535,1535,P,False
P,71,260627658,1,2.0,320.0,640.0,,2736,2736,P,False
P,71,260627658,1,0.5,640.0,320.0,,1535,1535,P,False
P,71,260627658,1,1.0,640.0,640.0,,2736,2736,P,False
P,71,260627658,1,2.0,640.0,1280.0,,5231,5231,P,False
P,71,260627658,1,0.5,1280.0,640.0,,2736,2736,P,False
P,71,260627658,1,1.0,1280.0,1280.0,,5231,5231,P,False
P,71,260627658,1,2.0,1280.0,2560.0,,10082,10082,P,False
P,71,260627658,1,0.5,2560.0,1280.0,,5231,5231,P,False
P,71,260627658,1,1.0,2560.0,2560.0,,10082,10082,P,False
P,71,260627658,1,2.0,2560.0,5120.0,,19782,19782,P,False
P,71,260627658,1,0.5,5120.0,2560.0,,10082,10082,P,False
P,71,260627658,1,1.0,5120.0,5120.0,,19782,19782,P,False
P,71,260627658,1,2.0,5120.0,10240.0,,39141,39141,P,False
P,72,260627659,2,0.5,320.0,160.0,,824,824,P,False
P,72,260627659,2,1.0,320.0,320.0,,1422,1422,P,False
P,72,260627659,2,2.0,320.0,640.0,,2720,2720,P,False
P,72,260627659,2,0.5,640.0,320.0,,1422,1422,P,False
P,72,260627659,2,1.0,640.0,640.0,,2720,2720,P,False
P,72,260627659,2,2.0,640.0,1280.0,,5192,5192,P,False
P,72,260627659,2,0.5,1280.0,640.0,,2720,2720,P,False
P,72,260627659,2,1.0,1280.0,1280.0,,5192,5192,P,False
P,72,260627659,2,2.0,1280.0,2560.0,,9851,9851,P,False
P,72,260627659,2,0.5,2560.0,1280.0,,5192,5192,P,False
P,72,260627659,2,1.0,2560.0,2560.0,,9851,9851,P,False
P,72,260627659,2,2.0,2560.0,5120.0,,19594,19594,P,False
P,72,260627659,2,0.5,5120.0,2560.0,,9851,9851,P,False
P,72,260627659,2,1.0,5120.0,5120.0,,19594,19594,P,False
P,72,260627659,2,2.0,5120.0,10240.0,,38543,38543,P,False
P,73,260627660,3,0.5,320.0,160.0,,764,764,P,False
P,73,260627660,3,1.0,320.0,320.0,,1320,1320,P,False
P,73,260627660,3,2.0,320.0,640.0,,2501,2501,P,False
P,73,260627660,3,0.5,640.0,320.0,,1320,1320,P,False
P,73,260627660,3,1.0,640.0,640.0,,2501,2501,P,False
P,73,260627660,3,2.0,640.0,1280.0,,4966,4966,P,False
P,73,260627660,3,0.5,1280.0,640.0,,2501,2501,P,False
P,73,260627660,3,1.0,1280.0,1280.0,,4966,4966,P,False
P,73,260627660,3,2.0,1280.0,2560.0,,10152,10152,P,False
P,73,260627660,3,0.5,2560.0,1280.0,,4966,4966,P,False
P,73,260627660,3,1.0,2560.0,2560.0,,10152,10152,P,False
P,73,260627660,3,2.0,2560.0,5120.0,,19936,19936,P,False
P,73,260627660,3,0.5,5120.0,2560.0,,10152,10152,P,False
P,73,260627660,3,1.0,5120.0,5120.0,,19936,19936,P,False
P,73,260627660,3,2.0,5120.0,10240.0,,39338,39338,P,False
P,74,260627661,4,0.5,320.0,160.0,,794,794,P,False
P,74,260627661,4,1.0,320.0,320.0,,1457,1457,P,False
P,74,260627661,4,2.0,320.0,640.0,,2702,2702,P,False
P,74,260627661,4,0.5,640.0,320.0,,1457,1457,P,False
P,74,260627661,4,1.0,640.0,640.0,,2702,2702,P,False
P,74,260627661,4,2.0,640.0,1280.0,,5175,5175,P,False
P,74,260627661,4,0.5,1280.0,640.0,,2702,2702,P,False
P,74,260627661,4,1.0,1280.0,1280.0,,5175,5175,P,False
P,74,260627661,4,2.0,1280.0,2560.0,,10067,10067,P,False
P,74,260627661,4,0.5,2560.0,1280.0,,5175,5175,P,False
P,74,260627661,4,1.0,2560.0,2560.0,,10067,10067,P,False
P,74,260627661,4,2.0,2560.0,5120.0,,19921,19921,P,False
P,74,260627661,4,0.5,5120.0,2560.0,,10067,10067,P,False
P,74,260627661,4,1.0,5120.0,5120.0,,19921,19921,P,False
P,74,260627661,4,2.0,5120.0,10240.0,,39192,39192,P,False
P,75,260627662,0,0.5,320.0,160.0,,810,810,P,False
P,75,260627662,0,1.0,320.0,320.0,,1407,1407,P,False
P,75,260627662,0,2.0,320.0,640.0,,2652,2652,P,False
P,75,260627662,0,0.5,640.0,320.0,,1407,1407,P,False
P,75,260627662,0,1.0,640.0,640.0,,2652,2652,P,False
P,75,260627662,0,2.0,640.0,1280.0,,5044,5044,P,False
P,75,260627662,0,0.5,1280.0,640.0,,2652,2652,P,False
P,75,260627662,0,1.0,1280.0,1280.0,,5044,5044,P,False
P,75,260627662,0,2.0,1280.0,2560.0,,9862,9862,P,False
P,75,260627662,0,0.5,2560.0,1280.0,,5044,5044,P,False
P,75,260627662,0,1.0,2560.0,2560.0,,9862,9862,P,False
P,75,260627662,0,2.0,2560.0,5120.0,,19591,19591,P,False
P,75,260627662,0,0.5,5120.0,2560.0,,9862,9862,P,False
P,75,260627662,0,1.0,5120.0,5120.0,,19591,19591,P,False
P,75,260627662,0,2.0,5120.0,10240.0,,39054,39054,P,False
P,76,260627663,1,0.5,320.0,160.0,,735,735,P,False
P,76,260627663,1,1.0,320.0,320.0,,1302,1302,P,False
P,76,260627663,1,2.0,320.0,640.0,,2569,2569,P,False
P,76,260627663,1,0.5,640.0,320.0,,1302,1302,P,False
P,76,260627663,1,1.0,640.0,640.0,,2569,2569,P,False
P,76,260627663,1,2.0,640.0,1280.0,,5021,5021,P,False
P,76,260627663,1,0.5,1280.0,640.0,,2569,2569,P,False
P,76,260627663,1,1.0,1280.0,1280.0,,5021,5021,P,False
P,76,260627663,1,2.0,1280.0,2560.0,,9732,9732,P,False
P,76,260627663,1,0.5,2560.0,1280.0,,5021,5021,P,False
P,76,260627663,1,1.0,2560.0,2560.0,,9732,9732,P,False
P,76,260627663,1,2.0,2560.0,5120.0,,19558,19558,P,False
P,76,260627663,1,0.5,5120.0,2560.0,,9732,9732,P,False
P,76,260627663,1,1.0,5120.0,5120.0,,19558,19558,P,False
P,76,260627663,1,2.0,5120.0,10240.0,,39170,39170,P,False
P,77,260627664,2,0.5,320.0,160.0,,761,761,P,False
P,77,260627664,2,1.0,320.0,320.0,,1383,1383,P,False
P,77,260627664,2,2.0,320.0,640.0,,2592,2592,P,False
P,77,260627664,2,0.5,640.0,320.0,,1383,1383,P,False
P,77,260627664,2,1.0,640.0,640.0,,2592,2592,P,False
P,77,260627664,2,2.0,640.0,1280.0,,5043,5043,P,False
P,77,260627664,2,0.5,1280.0,640.0,,2592,2592,P,False
P,77,260627664,2,1.0,1280.0,1280.0,,5043,5043,P,False
P,77,260627664,2,2.0,1280.0,2560.0,,10028,10028,P,False
P,77,260627664,2,0.5,2560.0,1280.0,,5043,5043,P,False
P,77,260627664,2,1.0,2560.0,2560.0,,10028,10028,P,False
P,77,260627664,2,2.0,2560.0,5120.0,,19607,19607,P,False
P,77,260627664,2,0.5,5120.0,2560.0,,10028,10028,P,False
P,77,260627664,2,1.0,5120.0,5120.0,,19607,19607,P,False
P,77,260627664,2,2.0,5120.0,10240.0,,39271,39271,P,False
P,78,260627665,3,0.5,320.0,160.0,,773,773,P,False
P,78,260627665,3,1.0,320.0,320.0,,1413,1413,P,False
P,78,260627665,3,2.0,320.0,640.0,,2727,2727,P,False
P,78,260627665,3,0.5,640.0,320.0,,1413,1413,P,False
P,78,260627665,3,1.0,640.0,640.0,,2727,2727,P,False
P,78,260627665,3,2.0,640.0,1280.0,,5143,5143,P,False
P,78,260627665,3,0.5,1280.0,640.0,,2727,2727,P,False
P,78,260627665,3,1.0,1280.0,1280.0,,5143,5143,P,False
P,78,260627665,3,2.0,1280.0,2560.0,,9910,9910,P,False
P,78,260627665,3,0.5,2560.0,1280.0,,5143,5143,P,False
P,78,260627665,3,1.0,2560.0,2560.0,,9910,9910,P,False
P,78,260627665,3,2.0,2560.0,5120.0,,19752,19752,P,False
P,78,260627665,3,0.5,5120.0,2560.0,,9910,9910,P,False
P,78,260627665,3,1.0,5120.0,5120.0,,19752,19752,P,False
P,78,260627665,3,2.0,5120.0,10240.0,,39057,39057,P,False
P,79,260627666,4,0.5,320.0,160.0,,822,822,P,False
P,79,260627666,4,1.0,320.0,320.0,,1520,1520,P,False
P,79,260627666,4,2.0,320.0,640.0,,2809,2809,P,False
P,79,260627666,4,0.5,640.0,320.0,,1520,1520,P,False
P,79,260627666,4,1.0,640.0,640.0,,2809,2809,P,False
P,79,260627666,4,2.0,640.0,1280.0,,5277,5277,P,False
P,79,260627666,4,0.5,1280.0,640.0,,2809,2809,P,False
P,79,260627666,4,1.0,1280.0,1280.0,,5277,5277,P,False
P,79,260627666,4,2.0,1280.0,2560.0,,10248,10248,P,False
P,79,260627666,4,0.5,2560.0,1280.0,,5277,5277,P,False
P,79,260627666,4,1.0,2560.0,2560.0,,10248,10248,P,False
P,79,260627666,4,2.0,2560.0,5120.0,,19956,19956,P,False
P,79,260627666,4,0.5,5120.0,2560.0,,10248,10248,P,False
P,79,260627666,4,1.0,5120.0,5120.0,,19956,19956,P,False
P,79,260627666,4,2.0,5120.0,10240.0,,39233,39233,P,False
P,80,260627667,0,0.5,320.0,160.0,,854,854,P,False
P,80,260627667,0,1.0,320.0,320.0,,1523,1523,P,False
P,80,260627667,0,2.0,320.0,640.0,,2760,2760,P,False
P,80,260627667,0,0.5,640.0,320.0,,1523,1523,P,False
P,80,260627667,0,1.0,640.0,640.0,,2760,2760,P,False
P,80,260627667,0,2.0,640.0,1280.0,,5260,5260,P,False
P,80,260627667,0,0.5,1280.0,640.0,,2760,2760,P,False
P,80,260627667,0,1.0,1280.0,1280.0,,5260,5260,P,False
P,80,260627667,0,2.0,1280.0,2560.0,,10271,10271,P,False
P,80,260627667,0,0.5,2560.0,1280.0,,5260,5260,P,False
P,80,260627667,0,1.0,2560.0,2560.0,,10271,10271,P,False
P,80,260627667,0,2.0,2560.0,5120.0,,19774,19774,P,False
P,80,260627667,0,0.5,5120.0,2560.0,,10271,10271,P,False
P,80,260627667,0,1.0,5120.0,5120.0,,19774,19774,P,False
P,80,260627667,0,2.0,5120.0,10240.0,,39056,39056,P,False
P,81,260627668,1,0.5,320.0,160.0,,827,827,P,False
P,81,260627668,1,1.0,320.0,320.0,,1457,1457,P,False
P,81,260627668,1,2.0,320.0,640.0,,2743,2743,P,False
P,81,260627668,1,0.5,640.0,320.0,,1457,1457,P,False
P,81,260627668,1,1.0,640.0,640.0,,2743,2743,P,False
P,81,260627668,1,2.0,640.0,1280.0,,5268,5268,P,False
P,81,260627668,1,0.5,1280.0,640.0,,2743,2743,P,False
P,81,260627668,1,1.0,1280.0,1280.0,,5268,5268,P,False
P,81,260627668,1,2.0,1280.0,2560.0,,10437,10437,P,False
P,81,260627668,1,0.5,2560.0,1280.0,,5268,5268,P,False
P,81,260627668,1,1.0,2560.0,2560.0,,10437,10437,P,False
P,81,260627668,1,2.0,2560.0,5120.0,,20323,20323,P,False
P,81,260627668,1,0.5,5120.0,2560.0,,10437,10437,P,False
P,81,260627668,1,1.0,5120.0,5120.0,,20323,20323,P,False
P,81,260627668,1,2.0,5120.0,10240.0,,40003,40003,P,False
P,82,260627669,2,0.5,320.0,160.0,,775,775,P,False
P,82,260627669,2,1.0,320.0,320.0,,1398,1398,P,False
P,82,260627669,2,2.0,320.0,640.0,,2708,2708,P,False
P,82,260627669,2,0.5,640.0,320.0,,1398,1398,P,False
P,82,260627669,2,1.0,640.0,640.0,,2708,2708,P,False
P,82,260627669,2,2.0,640.0,1280.0,,5244,5244,P,False
P,82,260627669,2,0.5,1280.0,640.0,,2708,2708,P,False
P,82,260627669,2,1.0,1280.0,1280.0,,5244,5244,P,False
P,82,260627669,2,2.0,1280.0,2560.0,,10093,10093,P,False
P,82,260627669,2,0.5,2560.0,1280.0,,5244,5244,P,False
P,82,260627669,2,1.0,2560.0,2560.0,,10093,10093,P,False
P,82,260627669,2,2.0,2560.0,5120.0,,19819,19819,P,False
P,82,260627669,2,0.5,5120.0,2560.0,,10093,10093,P,False
P,82,260627669,2,1.0,5120.0,5120.0,,19819,19819,P,False
P,82,260627669,2,2.0,5120.0,10240.0,,39141,39141,P,False
P,83,260627670,3,0.5,320.0,160.0,,818,818,P,False
P,83,260627670,3,1.0,320.0,320.0,,1509,1509,P,False
P,83,260627670,3,2.0,320.0,640.0,,2880,2880,P,False
P,83,260627670,3,0.5,640.0,320.0,,1509,1509,P,False
P,83,260627670,3,1.0,640.0,640.0,,2880,2880,P,False
P,83,260627670,3,2.0,640.0,1280.0,,5277,5277,P,False
P,83,260627670,3,0.5,1280.0,640.0,,2880,2880,P,False
P,83,260627670,3,1.0,1280.0,1280.0,,5277,5277,P,False
P,83,260627670,3,2.0,1280.0,2560.0,,10156,10156,P,False
P,83,260627670,3,0.5,2560.0,1280.0,,5277,5277,P,False
P,83,260627670,3,1.0,2560.0,2560.0,,10156,10156,P,False
P,83,260627670,3,2.0,2560.0,5120.0,,20181,20181,P,False
P,83,260627670,3,0.5,5120.0,2560.0,,10156,10156,P,False
P,83,260627670,3,1.0,5120.0,5120.0,,20181,20181,P,False
P,83,260627670,3,2.0,5120.0,10240.0,,39232,39232,P,False
P,84,260627671,4,0.5,320.0,160.0,,746,746,P,False
P,84,260627671,4,1.0,320.0,320.0,,1421,1421,P,False
P,84,260627671,4,2.0,320.0,640.0,,2694,2694,P,False
P,84,260627671,4,0.5,640.0,320.0,,1421,1421,P,False
P,84,260627671,4,1.0,640.0,640.0,,2694,2694,P,False
P,84,260627671,4,2.0,640.0,1280.0,,5136,5136,P,False
P,84,260627671,4,0.5,1280.0,640.0,,2694,2694,P,False
P,84,260627671,4,1.0,1280.0,1280.0,,5136,5136,P,False
P,84,260627671,4,2.0,1280.0,2560.0,,9814,9814,P,False
P,84,260627671,4,0.5,2560.0,1280.0,,5136,5136,P,False
P,84,260627671,4,1.0,2560.0,2560.0,,9814,9814,P,False
P,84,260627671,4,2.0,2560.0,5120.0,,19628,19628,P,False
P,84,260627671,4,0.5,5120.0,2560.0,,9814,9814,P,False
P,84,260627671,4,1.0,5120.0,5120.0,,19628,19628,P,False
P,84,260627671,4,2.0,5120.0,10240.0,,39077,39077,P,False
P,85,260627672,0,0.5,320.0,160.0,,784,784,P,False
P,85,260627672,0,1.0,320.0,320.0,,1416,1416,P,False
P,85,260627672,0,2.0,320.0,640.0,,2744,2744,P,False
P,85,260627672,0,0.5,640.0,320.0,,1416,1416,P,False
P,85,260627672,0,1.0,640.0,640.0,,2744,2744,P,False
P,85,260627672,0,2.0,640.0,1280.0,,5045,5045,P,False
P,85,260627672,0,0.5,1280.0,640.0,,2744,2744,P,False
P,85,260627672,0,1.0,1280.0,1280.0,,5045,5045,P,False
P,85,260627672,0,2.0,1280.0,2560.0,,9787,9787,P,False
P,85,260627672,0,0.5,2560.0,1280.0,,5045,5045,P,False
P,85,260627672,0,1.0,2560.0,2560.0,,9787,9787,P,False
P,85,260627672,0,2.0,2560.0,5120.0,,19437,19437,P,False
P,85,260627672,0,0.5,5120.0,2560.0,,9787,9787,P,False
P,85,260627672,0,1.0,5120.0,5120.0,,19437,19437,P,False
P,85,260627672,0,2.0,5120.0,10240.0,,39135,39135,P,False
P,86,260627673,1,0.5,320.0,160.0,,773,773,P,False
P,86,260627673,1,1.0,320.0,320.0,,1363,1363,P,False
P,86,260627673,1,2.0,320.0,640.0,,2677,2677,P,False
P,86,260627673,1,0.5,640.0,320.0,,1363,1363,P,False
P,86,260627673,1,1.0,640.0,640.0,,2677,2677,P,False
P,86,260627673,1,2.0,640.0,1280.0,,5047,5047,P,False
P,86,260627673,1,0.5,1280.0,640.0,,2677,2677,P,False
P,86,260627673,1,1.0,1280.0,1280.0,,5047,5047,P,False
P,86,260627673,1,2.0,1280.0,2560.0,,9770,9770,P,False
P,86,260627673,1,0.5,2560.0,1280.0,,5047,5047,P,False
P,86,260627673,1,1.0,2560.0,2560.0,,9770,9770,P,False
P,86,260627673,1,2.0,2560.0,5120.0,,19269,19269,P,False
P,86,260627673,1,0.5,5120.0,2560.0,,9770,9770,P,False
P,86,260627673,1,1.0,5120.0,5120.0,,19269,19269,P,False
P,86,260627673,1,2.0,5120.0,10240.0,,39047,39047,P,False
P,87,260627674,2,0.5,320.0,160.0,,823,823,P,False
P,87,260627674,2,1.0,320.0,320.0,,1378,1378,P,False
P,87,260627674,2,2.0,320.0,640.0,,2606,2606,P,False
P,87,260627674,2,0.5,640.0,320.0,,1378,1378,P,False
P,87,260627674,2,1.0,640.0,640.0,,2606,2606,P,False
P,87,260627674,2,2.0,640.0,1280.0,,5080,5080,P,False
P,87,260627674,2,0.5,1280.0,640.0,,2606,2606,P,False
P,87,260627674,2,1.0,1280.0,1280.0,,5080,5080,P,False
P,87,260627674,2,2.0,1280.0,2560.0,,9914,9914,P,False
P,87,260627674,2,0.5,2560.0,1280.0,,5080,5080,P,False
P,87,260627674,2,1.0,2560.0,2560.0,,9914,9914,P,False
P,87,260627674,2,2.0,2560.0,5120.0,,19774,19774,P,False
P,87,260627674,2,0.5,5120.0,2560.0,,9914,9914,P,False
P,87,260627674,2,1.0,5120.0,5120.0,,19774,19774,P,False
P,87,260627674,2,2.0,5120.0,10240.0,,39252,39252,P,False
P,88,260627675,3,0.5,320.0,160.0,,719,719,P,False
P,88,260627675,3,1.0,320.0,320.0,,1393,1393,P,False
P,88,260627675,3,2.0,320.0,640.0,,2524,2524,P,False
P,88,260627675,3,0.5,640.0,320.0,,1393,1393,P,False
P,88,260627675,3,1.0,640.0,640.0,,2524,2524,P,False
P,88,260627675,3,2.0,640.0,1280.0,,5106,5106,P,False
P,88,260627675,3,0.5,1280.0,640.0,,2524,2524,P,False
P,88,260627675,3,1.0,1280.0,1280.0,,5106,5106,P,False
P,88,260627675,3,2.0,1280.0,2560.0,,9942,9942,P,False
P,88,260627675,3,0.5,2560.0,1280.0,,5106,5106,P,False
P,88,260627675,3,1.0,2560.0,2560.0,,9942,9942,P,False
P,88,260627675,3,2.0,2560.0,5120.0,,19752,19752,P,False
P,88,260627675,3,0.5,5120.0,2560.0,,9942,9942,P,False
P,88,260627675,3,1.0,5120.0,5120.0,,19752,19752,P,False
P,88,260627675,3,2.0,5120.0,10240.0,,39303,39303,P,False
P,89,260627676,4,0.5,320.0,160.0,,828,828,P,False
P,89,260627676,4,1.0,320.0,320.0,,1497,1497,P,False
P,89,260627676,4,2.0,320.0,640.0,,2760,2760,P,False
P,89,260627676,4,0.5,640.0,320.0,,1497,1497,P,False
P,89,260627676,4,1.0,640.0,640.0,,2760,2760,P,False
P,89,260627676,4,2.0,640.0,1280.0,,5140,5140,P,False
P,89,260627676,4,0.5,1280.0,640.0,,2760,2760,P,False
P,89,260627676,4,1.0,1280.0,1280.0,,5140,5140,P,False
P,89,260627676,4,2.0,1280.0,2560.0,,9895,9895,P,False
P,89,260627676,4,0.5,2560.0,1280.0,,5140,5140,P,False
P,89,260627676,4,1.0,2560.0,2560.0,,9895,9895,P,False
P,89,260627676,4,2.0,2560.0,5120.0,,19755,19755,P,False
P,89,260627676,4,0.5,5120.0,2560.0,,9895,9895,P,False
P,89,260627676,4,1.0,5120.0,5120.0,,19755,19755,P,False
P,89,260627676,4,2.0,5120.0,10240.0,,38930,38930,P,False
P,90,260627677,0,0.5,320.0,160.0,,766,766,P,False
P,90,260627677,0,1.0,320.0,320.0,,1408,1408,P,False
P,90,260627677,0,2.0,320.0,640.0,,2751,2751,P,False
P,90,260627677,0,0.5,640.0,320.0,,1408,1408,P,False
P,90,260627677,0,1.0,640.0,640.0,,2751,2751,P,False
P,90,260627677,0,2.0,640.0,1280.0,,5369,5369,P,False
P,90,260627677,0,0.5,1280.0,640.0,,2751,2751,P,False
P,90,260627677,0,1.0,1280.0,1280.0,,5369,5369,P,False
P,90,260627677,0,2.0,1280.0,2560.0,,10230,10230,P,False
P,90,260627677,0,0.5,2560.0,1280.0,,5369,5369,P,False
P,90,260627677,0,1.0,2560.0,2560.0,,10230,10230,P,False
P,90,260627677,0,2.0,2560.0,5120.0,,19721,19721,P,False
P,90,260627677,0,0.5,5120.0,2560.0,,10230,10230,P,False
P,90,260627677,0,1.0,5120.0,5120.0,,19721,19721,P,False
P,90,260627677,0,2.0,5120.0,10240.0,,39215,39215,P,False
P,91,260627678,1,0.5,320.0,160.0,,815,815,P,False
P,91,260627678,1,1.0,320.0,320.0,,1525,1525,P,False
P,91,260627678,1,2.0,320.0,640.0,,2746,2746,P,False
P,91,260627678,1,0.5,640.0,320.0,,1525,1525,P,False
P,91,260627678,1,1.0,640.0,640.0,,2746,2746,P,False
P,91,260627678,1,2.0,640.0,1280.0,,5218,5218,P,False
P,91,260627678,1,0.5,1280.0,640.0,,2746,2746,P,False
P,91,260627678,1,1.0,1280.0,1280.0,,5218,5218,P,False
P,91,260627678,1,2.0,1280.0,2560.0,,10119,10119,P,False
P,91,260627678,1,0.5,2560.0,1280.0,,5218,5218,P,False
P,91,260627678,1,1.0,2560.0,2560.0,,10119,10119,P,False
P,91,260627678,1,2.0,2560.0,5120.0,,19897,19897,P,False
P,91,260627678,1,0.5,5120.0,2560.0,,10119,10119,P,False
P,91,260627678,1,1.0,5120.0,5120.0,,19897,19897,P,False
P,91,260627678,1,2.0,5120.0,10240.0,,39254,39254,P,False
P,92,260627679,2,0.5,320.0,160.0,,836,836,P,False
P,92,260627679,2,1.0,320.0,320.0,,1463,1463,P,False
P,92,260627679,2,2.0,320.0,640.0,,2742,2742,P,False
P,92,260627679,2,0.5,640.0,320.0,,1463,1463,P,False
P,92,260627679,2,1.0,640.0,640.0,,2742,2742,P,False
P,92,260627679,2,2.0,640.0,1280.0,,5088,5088,P,False
P,92,260627679,2,0.5,1280.0,640.0,,2742,2742,P,False
P,92,260627679,2,1.0,1280.0,1280.0,,5088,5088,P,False
P,92,260627679,2,2.0,1280.0,2560.0,,9811,9811,P,False
P,92,260627679,2,0.5,2560.0,1280.0,,5088,5088,P,False
P,92,260627679,2,1.0,2560.0,2560.0,,9811,9811,P,False
P,92,260627679,2,2.0,2560.0,5120.0,,19679,19679,P,False
P,92,260627679,2,0.5,5120.0,2560.0,,9811,9811,P,False
P,92,260627679,2,1.0,5120.0,5120.0,,19679,19679,P,False
P,92,260627679,2,2.0,5120.0,10240.0,,38905,38905,P,False
P,93,260627680,3,0.5,320.0,160.0,,864,864,P,False
P,93,260627680,3,1.0,320.0,320.0,,1495,1495,P,False
P,93,260627680,3,2.0,320.0,640.0,,2680,2680,P,False
P,93,260627680,3,0.5,640.0,320.0,,1495,1495,P,False
P,93,260627680,3,1.0,640.0,640.0,,2680,2680,P,False
P,93,260627680,3,2.0,640.0,1280.0,,5249,5249,P,False
P,93,260627680,3,0.5,1280.0,640.0,,2680,2680,P,False
P,93,260627680,3,1.0,1280.0,1280.0,,5249,5249,P,False
P,93,260627680,3,2.0,1280.0,2560.0,,10050,10050,P,False
P,93,260627680,3,0.5,2560.0,1280.0,,5249,5249,P,False
P,93,260627680,3,1.0,2560.0,2560.0,,10050,10050,P,False
P,93,260627680,3,2.0,2560.0,5120.0,,19950,19950,P,False
P,93,260627680,3,0.5,5120.0,2560.0,,10050,10050,P,False
P,93,260627680,3,1.0,5120.0,5120.0,,19950,19950,P,False
P,93,260627680,3,2.0,5120.0,10240.0,,39255,39255,P,False
P,94,260627681,4,0.5,320.0,160.0,,788,788,P,False
P,94,260627681,4,1.0,320.0,320.0,,1519,1519,P,False
P,94,260627681,4,2.0,320.0,640.0,,2686,2686,P,False
P,94,260627681,4,0.5,640.0,320.0,,1519,1519,P,False
P,94,260627681,4,1.0,640.0,640.0,,2686,2686,P,False
P,94,260627681,4,2.0,640.0,1280.0,,5186,5186,P,False
P,94,260627681,4,0.5,1280.0,640.0,,2686,2686,P,False
P,94,260627681,4,1.0,1280.0,1280.0,,5186,5186,P,False
P,94,260627681,4,2.0,1280.0,2560.0,,9981,9981,P,False
P,94,260627681,4,0.5,2560.0,1280.0,,5186,5186,P,False
P,94,260627681,4,1.0,2560.0,2560.0,,9981,9981,P,False
P,94,260627681,4,2.0,2560.0,5120.0,,19635,19635,P,False
P,94,260627681,4,0.5,5120.0,2560.0,,9981,9981,P,False
P,94,260627681,4,1.0,5120.0,5120.0,,19635,19635,P,False
P,94,260627681,4,2.0,5120.0,10240.0,,39312,39312,P,False
P,95,260627682,0,0.5,320.0,160.0,,772,772,P,False
P,95,260627682,0,1.0,320.0,320.0,,1486,1486,P,False
P,95,260627682,0,2.0,320.0,640.0,,2698,2698,P,False
P,95,260627682,0,0.5,640.0,320.0,,1486,1486,P,False
P,95,260627682,0,1.0,640.0,640.0,,2698,2698,P,False
P,95,260627682,0,2.0,640.0,1280.0,,5159,5159,P,False
P,95,260627682,0,0.5,1280.0,640.0,,2698,2698,P,False
P,95,260627682,0,1.0,1280.0,1280.0,,5159,5159,P,False
P,95,260627682,0,2.0,1280.0,2560.0,,10152,10152,P,False
P,95,260627682,0,0.5,2560.0,1280.0,,5159,5159,P,False
P,95,260627682,0,1.0,2560.0,2560.0,,10152,10152,P,False
P,95,260627682,0,2.0,2560.0,5120.0,,19883,19883,P,False
P,95,260627682,0,0.5,5120.0,2560.0,,10152,10152,P,False
P,95,260627682,0,1.0,5120.0,5120.0,,19883,19883,P,False
P,95,260627682,0,2.0,5120.0,10240.0,,39120,39120,P,False
P,96,260627683,1,0.5,320.0,160.0,,826,826,P,False
P,96,260627683,1,1.0,320.0,320.0,,1469,1469,P,False
P,96,260627683,1,2.0,320.0,640.0,,2742,2742,P,False
P,96,260627683,1,0.5,640.0,320.0,,1469,1469,P,False
P,96,260627683,1,1.0,640.0,640.0,,2742,2742,P,False
