counts,transitions,production_L_t,cleanroom_L_t,absolute_L_t_error,production_theta,cleanroom_theta,production_beta_t,cleanroom_beta_t,production_stop,cleanroom_stop
"[[0,2,0],[1,0,1],[1,0,0]]",5,10.59066132703684,10.590661327036775,6.394884621840902e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,2,0],[1,0,1],[0,1,0]]",5,14.096628045554862,14.096628045554723,1.3855583347321954e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,2,0],[1,0,1],[0,0,1]]",5,11.433601576801985,11.43360157680192,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,2,1],[1,0,0],[1,0,0]]",5,12.973379901790313,12.97337990179021,1.0302869668521453e-13,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,1,2],[1,0,0],[1,0,0]]",5,14.18155444394533,14.181554443945299,3.197442310920451e-14,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,1,1],[2,0,0],[0,1,0]]",5,13.88649819304117,13.886498193041104,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[1,1,0],[0,1,0]]",5,12.134969539531408,12.134969539531271,1.3677947663381929e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[1,0,1],[0,1,0]]",5,13.918508226589989,13.918508226589921,6.750155989720952e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[1,0,0],[1,0,1]]",5,9.229002821013388,9.229002821013358,3.019806626980426e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,1],[1,0,0],[0,1,1]]",5,12.734969539531408,12.734969539531305,1.0302869668521453e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[1,0,0],[0,0,2]]",5,11.458237431898425,11.458237431898393,3.197442310920451e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[1,1,0],[1,0,0]]",5,8.629002821013387,8.629002821013323,6.394884621840902e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,1],[1,1,0],[0,0,1]]",5,9.471943070778533,9.471943070778467,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,1],[1,2,0],[0,0,0]]",5,8.348694927013987,8.348694927013886,1.0125233984581428e-13,0.6,0.6,9.912023005428145,9.912023005428145,False,False
"[[0,1,0],[1,3,0],[0,0,0]]",5,4.705685808966483,4.705685808966349,1.341149413747189e-13,0.6,0.6,9.701301974112493,9.701301974112493,False,False
"[[0,1,0],[0,4,0],[0,0,0]]",5,6.589792095051846,6.589792095051639,2.0694557179012918e-13,0.6,0.6,9.701301974112493,9.701301974112493,False,False
"[[0,1,0],[0,3,1],[0,0,0]]",5,6.1239902036351905,6.1239902036350555,1.3500311979441904e-13,0.6,0.6,9.701301974112493,9.701301974112493,False,False
"[[0,1,0],[0,2,1],[1,0,0]]",5,6.220848027460841,6.22084802746074,1.0125233984581428e-13,0.6,0.6,10.147589076740912,10.147589076740912,False,False
"[[0,1,0],[0,2,1],[0,1,0]]",5,9.72681474597886,9.726814745978688,1.723066134218243e-13,0.6,0.6,10.147589076740912,10.147589076740912,False,False
"[[0,1,0],[0,2,1],[0,0,1]]",5,7.063788277225985,7.063788277225885,1.0036416142611415e-13,0.6,0.6,10.147589076740912,10.147589076740912,False,False
"[[0,2,0],[0,1,1],[1,0,0]]",5,10.22542703464697,10.225427034646833,1.3677947663381929e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,1],[0,1,1],[1,0,0]]",5,10.047307215682096,10.04730721568203,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,0],[1,1,1],[0,1,0]]",5,8.70575467724884,8.70575467724874,1.0125233984581428e-13,0.6,0.6,10.147589076740912,10.147589076740912,False,False
"[[0,1,0],[0,1,2],[0,1,0]]",5,11.510353433037439,11.510353433037338,1.0125233984581428e-13,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,1,0],[0,1,1],[1,0,1]]",5,5.957801810105497,5.9578018101054315,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,0],[0,1,1],[0,1,1]]",5,9.463768528623518,9.46376852862338,1.3855583347321954e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,0],[0,1,1],[0,0,2]]",5,8.187036420990534,8.187036420990466,6.750155989720952e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,2,0],[0,0,2],[1,0,0]]",5,13.39526008282544,13.395260082825374,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[0,0,1],[2,0,0]]",5,11.19066132703684,11.19066132703681,3.019806626980426e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[0,0,1],[1,1,0]]",5,13.310333684434973,13.310333684434868,1.0480505352461478e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,1],[0,0,1],[1,0,1]]",5,10.647307215682098,10.647307215682064,3.375077994860476e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,0],[0,0,2],[1,1,0]]",5,11.79066132703684,11.790661327036776,6.394884621840902e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,0],[0,0,2],[0,2,0]]",5,16.682922406674752,16.682922406674614,1.3855583347321954e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,0],[0,0,2],[0,1,1]]",5,12.633601576801986,12.63360157680192,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,2,0],[0,0,1],[1,0,1]]",5,10.825427034646971,10.825427034646866,1.0480505352461478e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,1,0],[1,0,1],[0,1,1]]",5,9.829002821013388,9.829002821013322,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,0],[0,0,1],[1,0,2]]",5,7.42084802746084,7.420848027460808,3.197442310920451e-14,0.6,0.6,10.147589076740912,10.147589076740912,False,False
"[[0,1,0],[0,0,1],[0,1,2]]",5,10.926814745978861,10.926814745978756,1.0480505352461478e-13,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,1,0],[0,0,1],[0,0,3]]",5,10.173330782110424,10.173330782110392,3.197442310920451e-14,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,1,1],[0,2,0],[1,0,0]]",5,9.650062889743408,9.650062889743271,1.3677947663381929e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,2],[0,0,0],[2,0,0]]",5,13.573379901790315,13.573379901790245,6.927791673660977e-14,0.6,0.6,9.912023005428146,9.912023005428145,True,True
"[[0,0,3],[0,0,0],[2,0,0]]",5,16.691096948829767,16.69109694882977,3.552713678800501e-15,0.6,0.6,9.912023005428146,9.912023005428145,True,True
"[[0,0,2],[1,0,0],[1,1,0]]",5,14.486498193041168,14.48649819304114,2.842170943040401e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,2],[0,1,0],[1,1,0]]",5,14.121263900651298,14.121263900651197,1.0125233984581428e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,2],[0,0,1],[1,1,0]]",5,15.904802587709877,15.904802587709847,3.019806626980426e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,2],[0,0,0],[2,0,1]]",5,10.692049038368731,10.692049038368735,3.552713678800501e-15,0.6,0.6,9.912023005428146,9.912023005428145,True,True
"[[0,0,2],[0,0,0],[1,1,1]]",5,12.81172139576686,12.811721395766792,6.750155989720952e-14,0.6,0.6,9.912023005428146,9.912023005428145,True,True
"[[0,0,2],[0,0,0],[1,0,2]]",5,11.534989288133877,11.534989288133879,1.7763568394002505e-15,0.6,0.6,9.912023005428146,9.912023005428145,True,True
"[[0,0,2],[1,0,0],[0,2,0]]",5,19.378759272679083,19.378759272678977,1.0658141036401503e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,2],[1,0,0],[0,1,1]]",5,15.329438442806314,15.329438442806284,3.019806626980426e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,2],[1,1,0],[0,1,0]]",5,14.729438442806316,14.72943844280625,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,1],[1,2,0],[0,1,0]]",5,9.516684893465168,9.516684893465069,9.947598300641403e-14,0.6,0.6,10.147589076740912,10.147589076740912,False,False
"[[0,0,1],[0,3,0],[0,1,0]]",5,11.060993105959737,11.060993105959565,1.723066134218243e-13,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,0,1],[0,2,1],[0,1,0]]",5,10.934989288133877,10.934989288133776,1.0125233984581428e-13,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,0,1],[0,1,1],[1,1,0]]",5,9.829002821013388,9.829002821013322,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,1],[0,1,1],[0,2,0]]",5,14.721263900651298,14.721263900651161,1.3677947663381929e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,1],[0,1,1],[0,1,1]]",5,10.671943070778534,10.671943070778468,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,1],[1,0,1],[0,2,0]]",5,15.08649819304117,15.086498193041104,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,1],[0,0,2],[0,2,0]]",5,17.89109694882977,17.891096948829702,6.750155989720952e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[0,0,1],[0,0,1],[1,1,1]]",5,9.90575467724884,9.90575467724881,3.019806626980426e-14,0.6,0.6,10.147589076740912,10.147589076740912,False,False
"[[0,0,1],[0,0,1],[0,2,1]]",5,14.798015756886752,14.798015756886647,1.0480505352461478e-13,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,0,1],[0,0,1],[0,1,2]]",5,12.134989288133877,12.134989288133845,3.197442310920451e-14,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,1,1],[0,1,0],[1,0,1]]",5,8.863768528623517,8.863768528623414,1.0302869668521453e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,1],[1,1,0],[0,1,1]]",5,9.253638676109826,9.25363867610976,6.572520305780927e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,0,1],[0,2,0],[0,1,1]]",5,10.274698744839847,10.274698744839707,1.4033219031261979e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[0,1,1],[0,0,0],[1,0,2]]",5,8.94052038485897,8.9405203848589,7.105427357601002e-14,0.6,0.6,9.912023005428146,9.912023005428145,False,False
"[[0,0,1],[1,0,0],[0,1,2]]",5,10.716684893465168,10.716684893465137,3.019806626980426e-14,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,0,1],[0,1,0],[0,1,2]]",5,10.351450601075298,10.351450601075195,1.0302869668521453e-13,0.6,0.6,10.147589076740912,10.147589076740912,True,True
"[[0,0,1],[0,0,0],[1,0,3]]",5,7.105685808966483,7.105685808966486,2.6645352591003757e-15,0.6,0.6,9.701301974112495,9.701301974112493,False,False
"[[0,0,1],[0,0,0],[0,1,3]]",5,10.611652527484505,10.611652527484434,7.105427357601002e-14,0.6,0.6,9.701301974112495,9.701301974112493,True,True
"[[0,0,1],[0,0,0],[0,0,4]]",5,10.197966637206862,10.197966637206864,1.7763568394002505e-15,0.6,0.6,9.701301974112495,9.701301974112493,True,True
"[[6,0,0],[0,0,0],[0,0,0]]",6,0.05467740732883065,0.054677407328833263,2.615963001773025e-15,1.0,1.0,9.465735902799727,9.465735902799727,False,False
"[[5,1,0],[0,0,0],[0,0,0]]",6,1.5081170881800707,1.5081170881800061,6.461498003318411e-14,0.6,0.6,9.465735902799727,9.465735902799727,False,False
"[[5,0,1],[0,0,0],[0,0,0]]",6,2.7162916303350872,2.7162916303350944,7.105427357601002e-15,0.6,0.6,9.465735902799727,9.465735902799727,False,False
"[[4,1,0],[1,0,0],[0,0,0]]",6,2.6747065160768297,2.6747065160768027,2.708944180085382e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[4,1,0],[0,1,0],[0,0,0]]",6,2.309472223686959,2.3094722236868597,9.947598300641403e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[4,1,0],[0,0,1],[0,0,0]]",6,4.093010910745538,4.09301091074551,2.842170943040401e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[4,0,1],[0,0,0],[1,0,0]]",6,3.2747065160768303,3.2747065160768374,7.105427357601002e-15,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[4,0,1],[0,0,0],[0,1,0]]",6,6.780673234594851,6.780673234594785,6.661338147750939e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[4,0,1],[0,0,0],[0,0,1]]",6,4.117646765841976,4.117646765841982,6.217248937900877e-15,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[3,2,0],[1,0,0],[0,0,0]]",6,5.892991162143069,5.8929911621429705,9.85878045867139e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[3,1,1],[1,0,0],[0,0,0]]",6,5.714871343178196,5.714871343178168,2.7533531010703882e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[3,1,0],[1,1,0],[0,0,0]]",6,2.1410836941726448,2.1410836941725826,6.217248937900877e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,1,0],[0,2,0],[0,0,0]]",6,3.162143762902665,3.16214376290253,1.3500311979441904e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,1,0],[0,1,1],[0,0,0]]",6,3.559388088841353,3.5593880888412897,6.350475700855895e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,1,0],[0,0,1],[1,0,0]]",6,4.702742200196099,4.70274220019607,2.842170943040401e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[3,1,0],[0,0,1],[0,1,0]]",6,8.20870891871412,8.208708918714017,1.0302869668521453e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[3,1,0],[0,0,1],[0,0,1]]",6,5.5456824499612445,5.545682449961214,3.019806626980426e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[3,1,1],[0,0,0],[1,0,0]]",6,5.10669680102318,5.106696801023115,6.483702463810914e-14,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[3,0,2],[0,0,0],[1,0,0]]",6,7.701165704298086,7.701165704298093,7.105427357601002e-15,0.6,0.6,10.00960333376701,10.00960333376701,False,False
"[[3,0,1],[1,0,0],[0,1,0]]",6,7.998579066200427,7.998579066200398,2.842170943040401e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[3,0,1],[0,1,0],[0,1,0]]",6,7.633344773810557,7.633344773810455,1.021405182655144e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[3,0,1],[0,0,1],[0,1,0]]",6,9.416883460869133,9.416883460869105,2.842170943040401e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[3,0,1],[0,0,0],[1,0,1]]",6,3.341083694172646,3.341083694172651,5.329070518200751e-15,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,0,1],[0,0,0],[0,1,1]]",6,6.847050412690666,6.847050412690599,6.661338147750939e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[3,0,1],[0,0,0],[0,0,2]]",6,5.570318305057682,5.570318305057686,4.440892098500626e-15,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,2,0],[2,0,0],[0,0,0]]",6,7.45069506733944,7.450695067339378,6.217248937900877e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,2,0],[1,1,0],[0,0,0]]",6,5.699166413829679,5.699166413829545,1.341149413747189e-13,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,2,0],[1,0,1],[0,0,0]]",6,7.482705100888258,7.482705100888195,6.306066779870889e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,1,1],[1,0,0],[1,0,0]]",6,6.66440070621955,6.6644007062195225,2.7533531010703882e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[2,1,1],[1,0,0],[0,1,0]]",6,10.17036742473757,10.17036742473747,9.947598300641403e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[2,1,1],[1,0,0],[0,0,1]]",6,7.507340955984696,7.507340955984667,2.930988785010413e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[2,1,1],[1,1,0],[0,0,0]]",6,5.5210465948648055,5.5210465948647425,6.306066779870889e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,1,0],[1,2,0],[0,0,0]]",6,2.5576336239988917,2.557633623998795,9.681144774731365e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,1,0],[0,3,0],[0,0,0]]",6,4.1019418364934594,4.10194183649329,1.6964207816272392e-13,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,1,0],[0,2,1],[0,0,0]]",6,3.975938018667599,3.9759380186675015,9.769962616701378e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,1,0],[0,1,1],[1,0,0]]",6,4.256245912667002,4.256245912666939,6.306066779870889e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[0,1,1],[0,1,0]]",6,7.762212631185022,7.762212631184887,1.3500311979441904e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[0,1,1],[0,0,1]]",6,5.099186162432147,5.099186162432084,6.306066779870889e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,2,0],[0,0,1],[1,0,0]]",6,8.260824919853132,8.260824919853032,9.947598300641403e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[2,1,1],[0,0,1],[1,0,0]]",6,8.082705100888258,8.08270510088823,2.842170943040401e-14,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[2,1,0],[1,0,1],[0,1,0]]",6,8.127446923574894,8.12744692357483,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[0,0,2],[0,1,0]]",6,10.932045679363492,10.932045679363428,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[2,1,0],[0,0,1],[1,0,1]]",6,4.856245912667003,4.8562459126669735,2.930988785010413e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[0,0,1],[0,1,1]]",6,8.362212631185022,8.36221263118492,1.0125233984581428e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,0],[0,0,1],[0,0,2]]",6,7.0854805235520395,7.085480523552009,3.019806626980426e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,1],[0,1,0],[1,0,0]]",6,6.29916641382968,6.299166413829579,1.0125233984581428e-13,0.6,0.6,10.512232190328822,10.512232190328822,False,False
"[[2,0,2],[0,0,0],[2,0,0]]",6,8.650695067339441,8.650695067339447,5.329070518200751e-15,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,0,2],[0,0,0],[1,1,0]]",6,10.770367424737572,10.770367424737504,6.750155989720952e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[2,0,2],[0,0,0],[1,0,1]]",6,8.107340955984697,8.107340955984702,5.329070518200751e-15,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,0,2],[1,0,0],[0,1,0]]",6,12.764836328012478,12.764836328012448,3.019806626980426e-14,0.6,0.6,10.512232190328822,10.512232190328822,True,True
"[[2,0,1],[1,1,0],[0,1,0]]",6,7.5520827786713305,7.552082778671267,6.306066779870889e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[0,2,0],[0,1,0]]",6,8.573142847401352,8.573142847401215,1.3677947663381929e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[0,1,1],[0,1,0]]",6,8.97038717334004,8.970387173339974,6.572520305780927e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[0,0,1],[1,1,0]]",6,8.727446923574893,8.727446923574863,3.019806626980426e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[0,0,1],[0,2,0]]",6,13.619708003212804,13.619708003212702,1.0125233984581428e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[2,0,1],[0,0,1],[0,1,1]]",6,9.57038717334004,9.57038717334001,3.019806626980426e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,1,1],[0,0,0],[1,0,1]]",6,5.512872052709789,5.512872052709723,6.661338147750939e-14,0.6,0.6,10.276666119016054,10.276666119016054,False,False
"[[2,0,1],[1,0,0],[0,1,1]]",6,8.152082778671332,8.152082778671302,3.019806626980426e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[0,1,0],[0,1,1]]",6,7.78684848628146,7.786848486281358,1.021405182655144e-13,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[2,0,1],[0,0,0],[1,0,2]]",6,4.357633623998892,4.357633623998897,4.440892098500626e-15,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,0,1],[0,0,0],[0,1,2]]",6,7.863600342516912,7.863600342516845,6.661338147750939e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[2,0,1],[0,0,0],[0,0,3]]",6,7.110116378648478,7.110116378648481,3.552713678800501e-15,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[1,3,0],[2,0,0],[0,0,0]]",6,12.05527407452557,12.055274074525435,1.3500311979441904e-13,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[1,2,1],[2,0,0],[0,0,0]]",6,11.35390611179615,11.353906111796086,6.394884621840902e-14,0.6,0.6,10.276666119016054,10.276666119016054,True,True
"[[1,2,0],[2,1,0],[0,0,0]]",6,7.004198779810344,7.004198779810247,9.681144774731365e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[1,2,0],[1,2,0],[0,0,0]]",6,6.6389644874204725,6.638964487420304,1.687538997430238e-13,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[1,2,0],[1,1,1],[0,0,0]]",6,7.036208813359162,7.036208813359064,9.769962616701378e-14,0.6,0.6,10.358310108056566,10.358310108056566,False,False
"[[1,2,0],[1,0,1],[1,0,0]]",6,8.702811068478454,8.702811068478391,6.217248937900877e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,2,0],[1,0,1],[0,1,0]]",6,12.208777786996476,12.20877778699634,1.3677947663381929e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[1,2,0],[1,0,1],[0,0,1]]",6,9.5457513182436,9.545751318243536,6.394884621840902e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,2,1],[1,0,0],[1,0,0]]",6,10.745731569641134,10.745731569641032,1.0125233984581428e-13,0.6,0.6,10.512232190328822,10.512232190328822,True,True
"[[1,1,2],[1,0,0],[1,0,0]]",6,11.953906111796147,11.95390611179612,2.6645352591003757e-14,0.6,0.6,10.512232190328822,10.512232190328822,True,True
